container_id,dataset,horizon,horizon_min,label,best_r2,second_best_r2,margin,n_candidates,nnls,chronos2,timesfm,granite_ttm
bb_220,bitbrains,h120,120,granite_ttm,0.1135320360447275,0.01893896555602237,0.09459307048870513,4,-0.4512866733530083,-0.1484636853045198,0.01893896555602237,0.1135320360447275
bb_221,bitbrains,h010,10,nnls,0.7684890888677186,0.7274521087778506,0.041036980089868,4,0.7684890888677186,0.7274521087778506,0.6480302103846056,0.5138707390902926
bb_221,bitbrains,h030,30,nnls,0.5079151608327364,0.31680168503781614,0.19111347579492022,4,0.5079151608327364,0.10463490571850242,0.31680168503781614,0.14792551872650261
bb_221,bitbrains,h060,60,timesfm,-0.24091278886054845,-0.2556499301281172,0.014737141267568754,4,-0.3770190674503666,-0.8282252537254973,-0.24091278886054845,-0.2556499301281172
bb_221,bitbrains,h120,120,granite_ttm,0.11992325805599502,-0.08231250148368763,0.20223575953968265,4,-0.27573085168831146,-0.37867714814653763,-0.08231250148368763,0.11992325805599502
bb_222,bitbrains,h010,10,chronos2,0.7333299479382764,0.688255934438792,0.04507401349948448,4,0.688255934438792,0.7333299479382764,0.5358513694304727,0.4298418386317038
bb_222,bitbrains,h030,30,timesfm,0.2033501541579693,0.07394966089994837,0.12940049325802094,4,0.008808976482850617,0.07394966089994837,0.2033501541579693,0.0015174114752005696
bb_222,bitbrains,h060,60,timesfm,-0.19783289717755337,-0.3606789336944811,0.16284603651692775,4,-0.7890599981768758,-0.49926358783961033,-0.19783289717755337,-0.3606789336944811
bb_222,bitbrains,h120,120,granite_ttm,0.279403117906995,0.1588546058821919,0.1205485120248031,4,-0.3813611423269052,-0.02166180090246783,0.1588546058821919,0.279403117906995
bb_223,bitbrains,h010,10,chronos2,0.8042931018942852,0.7874661037575983,0.016826998136686866,4,0.7874661037575983,0.8042931018942852,0.5257890296691115,0.45941190088286654
bb_223,bitbrains,h030,30,timesfm,0.2226438479815398,0.1615334630722226,0.061110384909317195,4,0.1615334630722226,0.023823271856201256,0.2226438479815398,-0.04325894992483148
bb_223,bitbrains,h060,60,timesfm,-0.1683023880235366,-0.3053160595545228,0.1370136715309862,4,-0.6194534430105925,-0.39747509160183947,-0.1683023880235366,-0.3053160595545228
bb_223,bitbrains,h120,120,granite_ttm,0.28689283951613576,0.19246061713244078,0.09443222238369497,4,-0.49745560665500976,0.0423776480028728,0.19246061713244078,0.28689283951613576
bb_224,bitbrains,h010,10,chronos2,0.8034994596298057,0.7826737216623867,0.020825737967419045,4,0.7826737216623867,0.8034994596298057,0.6669446987048814,0.5289960800056541
bb_224,bitbrains,h030,30,timesfm,0.2703045357797914,0.24555664107386377,0.024747894705927642,4,0.24555664107386377,0.13219990255374137,0.2703045357797914,0.07383130001032501
bb_224,bitbrains,h060,60,timesfm,-0.21448508345105433,-0.341928425346411,0.12744334189535667,4,-0.7200461565339904,-0.341928425346411,-0.21448508345105433,-0.4289251581794935
bb_224,bitbrains,h120,120,granite_ttm,0.23614402493000486,0.05269889077008372,0.18344513415992114,4,-0.29418550511801667,-0.10084094142703837,0.05269889077008372,0.23614402493000486
bb_225,bitbrains,h010,10,chronos2,0.816322245378954,0.7970290521171821,0.019293193261771924,4,0.7970290521171821,0.816322245378954,0.672915826820325,0.6157581042087861
bb_225,bitbrains,h030,30,timesfm,0.4590796921953607,0.3008831998387058,0.1581964923566549,4,0.2913350616893444,0.3008831998387058,0.4590796921953607,0.2936231769292801
bb_225,bitbrains,h060,60,timesfm,-0.06533199831455705,-0.13218279227821972,0.06685079396366267,4,-0.2692940107384292,-0.15921872672115733,-0.06533199831455705,-0.13218279227821972
bb_225,bitbrains,h120,120,granite_ttm,0.1643084442013183,0.09874345092148895,0.06556499327982934,4,-0.31540344423772937,-0.11756043343543077,0.09874345092148895,0.1643084442013183
bb_226,bitbrains,h010,10,chronos2,0.8246873050051224,0.8104356176710616,0.014251687334060792,4,0.8104356176710616,0.8246873050051224,0.7039912492948563,0.6009017006465491
bb_226,bitbrains,h030,30,nnls,0.5127736310692961,0.36028138316891634,0.15249224790037974,4,0.5127736310692961,0.36028138316891634,0.2830094386548808,0.1632399262228441
bb_226,bitbrains,h060,60,granite_ttm,-0.30284943323384206,-0.3972999568663611,0.09445052363251905,4,-0.4854933823357097,-0.6756340415559676,-0.3972999568663611,-0.30284943323384206
bb_226,bitbrains,h120,120,granite_ttm,0.19387675575103358,0.034448469489774425,0.15942828626125916,4,-0.35858436007993166,-0.10237672511935081,0.034448469489774425,0.19387675575103358
bb_227,bitbrains,h010,10,nnls,0.8303157215396503,0.8056611000392095,0.024654621500440732,4,0.8303157215396503,0.8056611000392095,0.7868872200905196,0.6416730371499368
bb_227,bitbrains,h030,30,nnls,0.4330341087614066,0.4234874828354339,0.009546625925972663,4,0.4330341087614066,0.3785286374650537,0.4234874828354339,0.24159404274390672
bb_227,bitbrains,h060,60,granite_ttm,-0.20096951645665895,-0.272849247327539,0.07187973087088007,4,-0.404396010912756,-0.3485105511140534,-0.272849247327539,-0.20096951645665895
bb_227,bitbrains,h120,120,granite_ttm,0.17180120315690495,0.059329108302408895,0.11247209485449605,4,-0.2523656142047277,-0.12430849298645108,0.059329108302408895,0.17180120315690495
bb_228,bitbrains,h010,10,chronos2,0.7425212596399887,0.7180558201601421,0.024465439479846585,4,0.7180558201601421,0.7425212596399887,0.553202032674612,0.5117195995968005
bb_228,bitbrains,h030,30,nnls,0.5657114597952191,0.42088231167848666,0.14482914811673242,4,0.5657114597952191,0.20713898527722097,0.42088231167848666,0.24179980784173583
bb_228,bitbrains,h060,60,timesfm,-0.14871453390464517,-0.25230823347507036,0.10359369957042519,4,-0.5446795429479188,-0.4543273347542165,-0.14871453390464517,-0.25230823347507036
bb_228,bitbrains,h120,120,granite_ttm,0.19469143113034892,0.10982439305188507,0.08486703807846385,4,-0.4233629428130732,-0.388625791504724,0.10982439305188507,0.19469143113034892
bb_229,bitbrains,h010,10,nnls,0.7417736175588532,0.7236245688480413,0.01814904871081191,4,0.7417736175588532,0.7236245688480413,0.5869604379635747,0.5608229533766915
bb_229,bitbrains,h030,30,nnls,0.4615789245420515,0.4105744108372197,0.05100451370483183,4,0.4615789245420515,0.4105744108372197,0.38313460582812475,0.37562885896061804
bb_229,bitbrains,h060,60,granite_ttm,-0.08746121170188426,-0.09304321761989809,0.005582005918013833,4,-0.30701484691546277,-0.2838198376328147,-0.09304321761989809,-0.08746121170188426
bb_229,bitbrains,h120,120,granite_ttm,0.3508637302499765,0.3130021815290196,0.03786154872095693,4,-0.22472982302776945,-0.15681084417086755,0.3130021815290196,0.3508637302499765
bb_230,bitbrains,h010,10,nnls,0.7810593419466317,0.7297138948626551,0.05134544708397659,4,0.7810593419466317,0.7297138948626551,0.6387912156840798,0.6317459807398635
bb_230,bitbrains,h030,30,nnls,0.4819604146239319,0.3947157772611648,0.08724463736276711,4,0.4819604146239319,0.10850522525871176,0.3947157772611648,0.3570279309455424
bb_230,bitbrains,h060,60,granite_ttm,-0.06137369715757357,-0.08146323867155414,0.02008954151398057,4,-0.08146323867155414,-0.35962651039509064,-0.12567474833081405,-0.06137369715757357
bb_230,bitbrains,h120,120,granite_ttm,0.5163407585571929,0.48255047008614826,0.033790288471044594,4,0.07308754179118993,0.23202622847925625,0.48255047008614826,0.5163407585571929
bb_231,bitbrains,h010,10,nnls,0.7483718213430591,0.7252865019124004,0.023085319430658724,4,0.7483718213430591,0.7252865019124004,0.6162145056648365,0.5534414391538156
bb_231,bitbrains,h030,30,nnls,0.17617348636609387,0.10561628704365589,0.07055719932243798,4,0.17617348636609387,0.08867996112408794,0.0545743169404429,0.10561628704365589
bb_231,bitbrains,h060,60,granite_ttm,-0.24277525995066074,-0.3549775132443631,0.11220225329370237,4,-0.6056681774673118,-0.5358194731954138,-0.3549775132443631,-0.24277525995066074
bb_231,bitbrains,h120,120,granite_ttm,0.25559314616513984,0.11724928110309996,0.13834386506203988,4,0.04695434621036465,0.0012868957408636028,0.11724928110309996,0.25559314616513984
bb_232,bitbrains,h010,10,nnls,0.743755463264151,0.7195462119094127,0.02420925135473828,4,0.743755463264151,0.7195462119094127,0.7028844933702917,0.6529067898396042
bb_232,bitbrains,h030,30,chronos2,0.40965256550428564,0.34981516727650463,0.059837398227781,4,0.26189066995511523,0.40965256550428564,0.34981516727650463,0.22072492572686309
bb_232,bitbrains,h060,60,timesfm,-0.011668524509869327,-0.06998532690495418,0.058316802395084855,4,-0.20931596087924542,-0.06998532690495418,-0.011668524509869327,-0.11248870735182748
bb_232,bitbrains,h120,120,chronos2,0.16962010619468582,0.14062378812508602,0.02899631806959979,4,-0.3267534020672893,0.16962010619468582,-0.03352340721801017,0.14062378812508602
bb_233,bitbrains,h010,10,nnls,0.745068519503572,0.7172518234848886,0.027816696018683418,4,0.745068519503572,0.7172518234848886,0.7084459430754628,0.6992668861520738
bb_233,bitbrains,h030,30,chronos2,0.29145630753987806,0.26870544183383016,0.022750865706047896,4,0.2123300844396082,0.29145630753987806,0.12525336398934173,0.26870544183383016
bb_233,bitbrains,h060,60,granite_ttm,-0.13605829220958188,-0.18305153060247714,0.046993238392895265,4,-0.18305153060247714,-0.21403936057184691,-0.3341895105793735,-0.13605829220958188
bb_233,bitbrains,h120,120,chronos2,0.29610147021540845,0.19487747879713424,0.1012239914182742,4,0.19487747879713424,0.29610147021540845,0.11575915829835481,0.165361385033589
bb_234,bitbrains,h010,10,nnls,0.8304749517640477,0.8135641946652186,0.016910757098829166,4,0.8304749517640477,0.7860876688222005,0.8135641946652186,0.7729003575955721
bb_234,bitbrains,h030,30,chronos2,0.4884229956636632,0.3818689839981372,0.10655401166552603,4,0.3818689839981372,0.4884229956636632,0.3329113007691342,0.34442826535848203
bb_234,bitbrains,h060,60,timesfm,0.06413928798083823,0.017142407175688157,0.046996880805150076,4,-0.10907300293366617,-0.0948272069835665,0.06413928798083823,0.017142407175688157
bb_234,bitbrains,h120,120,granite_ttm,0.30900020518447924,0.25347594249331895,0.05552426269116029,4,0.02369408008228191,0.25347594249331895,0.08305917729203627,0.30900020518447924
bb_235,bitbrains,h010,10,chronos2,0.814881229690842,0.7943376932580567,0.02054353643278528,4,0.7943376932580567,0.814881229690842,0.6906295983871429,0.6594295295230381
bb_235,bitbrains,h030,30,chronos2,0.35189184455772105,0.32387228107922206,0.028019563478498988,4,0.3053865533125122,0.35189184455772105,0.32387228107922206,0.30823313714184586
bb_235,bitbrains,h060,60,granite_ttm,-0.011857106693069719,-0.01735879658560391,0.0055016898925341895,4,-0.01735879658560391,-0.06196633210940705,-0.06318282831175837,-0.011857106693069719
bb_235,bitbrains,h120,120,granite_ttm,0.24636290626783763,0.24202488199833738,0.004338024269500251,4,0.005263279180949376,0.24202488199833738,0.025100322870856506,0.24636290626783763
bb_236,bitbrains,h010,10,chronos2,0.6930180739030689,0.6799059423128792,0.013112131590189757,4,0.6799059423128792,0.6930180739030689,0.6628514851660264,0.6345782477395995
bb_236,bitbrains,h030,30,chronos2,0.343070108089632,0.3150546574917089,0.028015450597923097,4,0.3150546574917089,0.343070108089632,0.2032600540754832,0.24221417549266633
bb_236,bitbrains,h060,60,granite_ttm,-0.22292394785075897,-0.2570127621723284,0.034088814321569405,4,-0.31466339432214063,-0.2570127621723284,-0.28589890467547185,-0.22292394785075897
bb_236,bitbrains,h120,120,granite_ttm,0.10235630268446216,-0.08810202696075775,0.19045832964521991,4,-0.28809533436803814,-0.231962831855002,-0.08810202696075775,0.10235630268446216
bb_237,bitbrains,h010,10,chronos2,0.8171787389531586,0.7400367796840344,0.07714195926912426,4,0.7400367796840344,0.8171787389531586,0.5523038799902178,0.5206352801697528
bb_237,bitbrains,h030,30,timesfm,0.18441388708476303,0.17958631386561852,0.00482757321914451,4,0.13545256186439536,0.17958631386561852,0.18441388708476303,0.17112908969841023
bb_237,bitbrains,h060,60,granite_ttm,-0.22475114638475802,-0.36019666017015917,0.13544551378540115,4,-0.43891708165983423,-0.36019666017015917,-0.3872062314260438,-0.22475114638475802
bb_237,bitbrains,h120,120,granite_ttm,0.06749049817109254,-0.1756874160816282,0.24317791425272073,4,-0.39001721073732476,-0.20141497683898768,-0.1756874160816282,0.06749049817109254
bb_238,bitbrains,h010,10,timesfm,0.7859340147671545,0.7412254168310952,0.0447085979360593,4,0.7412254168310952,0.7085480816428187,0.7859340147671545,0.73423955560542
bb_238,bitbrains,h030,30,timesfm,0.08803714096485216,0.08262541968955417,0.005411721275297987,4,0.08120375770483956,0.07693124301256049,0.08803714096485216,0.08262541968955417
bb_238,bitbrains,h060,60,granite_ttm,-0.21783224531376466,-0.31985703544292066,0.102024790129156,4,-0.31985703544292066,-0.41309029786801155,-0.3425365640238025,-0.21783224531376466
bb_238,bitbrains,h120,120,granite_ttm,0.0735087116846338,-0.12629714831226813,0.19980585999690192,4,-0.23847183868823407,-0.21200751902685822,-0.12629714831226813,0.0735087116846338
bb_239,bitbrains,h010,10,chronos2,0.8660162219498948,0.8468275550720629,0.01918866687783194,4,0.8346573173772011,0.8660162219498948,0.8468275550720629,0.7002809749441896
bb_239,bitbrains,h030,30,nnls,0.5067217825522096,0.4906762505317015,0.01604553202050807,4,0.5067217825522096,0.4637523792196514,0.4906762505317015,0.35793540634858567
bb_239,bitbrains,h060,60,timesfm,0.06756858338827543,-0.04460379875201825,0.11217238214029368,4,-0.09256396863152472,-0.04460379875201825,0.06756858338827543,-0.08769680169757632
bb_239,bitbrains,h120,120,timesfm,0.047070495607782425,-0.021574499007943393,0.06864499461572582,4,-0.058006957886855615,-0.0246837092880412,0.047070495607782425,-0.021574499007943393
bb_240,bitbrains,h010,10,chronos2,0.9030861503041019,0.8431271816924754,0.05995896861162653,4,0.8431271816924754,0.9030861503041019,0.5661498927974684,0.5914703264153621
bb_240,bitbrains,h030,30,granite_ttm,0.5103508584170358,0.5097123342190637,0.0006385241979720568,4,0.30707504900672244,0.44074000705306204,0.5097123342190637,0.5103508584170358
bb_240,bitbrains,h060,60,granite_ttm,0.1507852476216862,0.09801702864989725,0.05276821897178896,4,-0.03920420455503559,0.09801702864989725,0.04639971013291411,0.1507852476216862
bb_240,bitbrains,h120,120,granite_ttm,-0.046645880205212764,-0.21927615481177765,0.17263027460656488,4,-0.3036721452867721,-0.3656407769241943,-0.21927615481177765,-0.046645880205212764
bb_241,bitbrains,h010,10,chronos2,0.8367359098008909,0.8181802888412302,0.01855562095966068,4,0.8181802888412302,0.8367359098008909,0.6701508675487966,0.6341413884753249
bb_241,bitbrains,h030,30,nnls,0.536431568298582,0.522833421258539,0.013598147040042918,4,0.536431568298582,0.4920693528265313,0.522833421258539,0.36919055201542583
bb_241,bitbrains,h060,60,nnls,0.1445750878097104,0.1023863895748407,0.042188698234869704,4,0.1445750878097104,-0.026648174330307528,0.1023863895748407,0.101818682033738
bb_241,bitbrains,h120,120,granite_ttm,0.060292162836844465,0.05147739680180918,0.008814766035035282,4,0.0008621003865877386,0.046236125641284986,0.05147739680180918,0.060292162836844465
bb_242,bitbrains,h010,10,chronos2,0.7572371463601382,0.7402420291283434,0.01699511723179481,4,0.7402420291283434,0.7572371463601382,0.5529551856849633,0.5964779474038792
bb_242,bitbrains,h030,30,granite_ttm,0.5462988238715373,0.49124902960803174,0.055049794263505536,4,0.2699872243657274,0.3703965976994591,0.49124902960803174,0.5462988238715373
bb_242,bitbrains,h060,60,granite_ttm,0.33631376146957803,0.24954349006442234,0.0867702714051557,4,0.009848125929193485,0.15146753774473132,0.24954349006442234,0.33631376146957803
bb_242,bitbrains,h120,120,granite_ttm,0.0804235772657953,-0.07866178809593172,0.15908536536172702,4,-0.26168422225941446,-0.21976329689709906,-0.07866178809593172,0.0804235772657953
bb_243,bitbrains,h010,10,chronos2,0.867931828088034,0.8052035094225702,0.0627283186654638,4,0.8052035094225702,0.867931828088034,0.73452054257133,0.6613855940795161
bb_243,bitbrains,h030,30,chronos2,0.6237824489033553,0.5762298293482345,0.0475526195551208,4,0.5613028279577648,0.6237824489033553,0.5762298293482345,0.4185813030450185
bb_243,bitbrains,h060,60,timesfm,0.14006139333432266,0.01844140474238387,0.12161998859193879,4,-0.03534193836342214,-0.007211110881987226,0.14006139333432266,0.01844140474238387
bb_243,bitbrains,h120,120,chronos2,0.061806077076193344,0.04817375157890669,0.013632325497286657,4,0.020178921552081897,0.061806077076193344,0.04817375157890669,0.014617490487962015
bb_244,bitbrains,h010,10,chronos2,0.7453002803132853,0.7436776885475194,0.0016225917657659572,4,0.7436776885475194,0.7453002803132853,0.4726797333423657,0.5984577276012817
bb_244,bitbrains,h030,30,granite_ttm,0.4416927722023901,0.4176918566145911,0.024000915587799043,4,0.2818488332893615,0.2741621817899508,0.4176918566145911,0.4416927722023901
bb_244,bitbrains,h060,60,granite_ttm,0.29701706438967246,0.014356553164845187,0.28266051122482727,4,-0.00978637615998279,0.014356553164845187,0.012922671164557586,0.29701706438967246
bb_244,bitbrains,h120,120,granite_ttm,0.13038401943376954,-0.04838963137772678,0.17877365081149632,4,-0.04838963137772678,-0.1528616887247456,-0.14169720294437638,0.13038401943376954
bb_245,bitbrains,h010,10,nnls,0.990596680860766,0.983196007659887,0.007400673200879004,4,0.990596680860766,0.983196007659887,0.9812495005650634,0.9029517396062644
bb_245,bitbrains,h030,30,timesfm,0.9751627213619671,0.9740710902728712,0.0010916310890959346,4,0.9697903548931246,0.9740710902728712,0.9751627213619671,0.7878547983190433
